Year	Month	Day	ARROW_obs
1932	10	21	16789
1932	10	22	19707
1932	10	23	20199
1932	10	24	18339
1932	10	25	17406
1932	10	26	17462
1932	10	27	23681
1932	10	28	19967
1932	10	29	13936
1932	10	30	18462
1932	10	31	18345
1932	11	1	18086
1932	11	2	16876
1932	11	3	19987
1932	11	4	16132
1932	11	5	16356
1932	11	6	16962
1932	11	7	15854
1932	11	8	17245
1932	11	9	11655
1932	11	10	15058
1932	11	11	15092
1932	11	12	19018
1932	11	13	14818
1932	11	14	13840
1932	11	15	13645
1932	11	16	13411
1932	11	17	13505
1932	11	18	19601
1932	11	19	18863
1932	11	20	19736
1932	11	21	17363
1932	11	22	17491
1932	11	23	16697
1932	11	24	15507
1932	11	25	14310
1932	11	26	15425
1932	11	27	14697
1932	11	28	15758
1932	11	29	19637
1932	11	30	18239
1932	12	1	24552
1932	12	2	17897
1932	12	3	21801
1932	12	4	19990
1932	12	5	14820
1932	12	6	18715
1932	12	7	11115
1932	12	8	10049
1932	12	9	13311
1932	12	10	9939
1932	12	11	9129
1932	12	12	10685
1932	12	13	10647
1932	12	14	12471
1932	12	15	6847
1932	12	16	11252
1932	12	17	9778
1932	12	18	12897
1932	12	19	11556
1932	12	20	13210
1932	12	21	12031
1932	12	22	12741
1932	12	23	10104
1932	12	24	11834
1932	12	25	12445
1932	12	26	11936
1932	12	27	10464
1932	12	28	9154
1932	12	29	11891
1932	12	30	10705
1932	12	31	11337
1933	1	1	10239
1933	1	2	9994
1933	1	3	10000
1933	1	4	10905
1933	1	5	8478
1933	1	6	11100
1933	1	7	9434
1933	1	8	11100
1933	1	9	12129
1933	1	10	9677
1933	1	11	9985
1933	1	12	9501
1933	1	13	7780
1933	1	14	11126
1933	1	15	9475
1933	1	16	6165
1933	1	17	7609
1933	1	18	5924
1933	1	19	7621
1933	1	20	11786
1933	1	21	10062
1933	1	22	10888
1933	1	23	11309
1933	1	24	10928
1933	1	25	10412
1933	1	26	10151
1933	1	27	9975
1933	1	28	8270
1933	1	29	9072
1933	1	30	7870
1933	1	31	7341
1933	2	1	8701
1933	2	2	7594
1933	2	3	7529
1933	2	4	9113
1933	2	5	7166
1933	2	6	5488
1933	2	7	6230
1933	2	8	3178
1933	2	9	7091
1933	2	10	6652
1933	2	11	5594
1933	2	12	9238
1933	2	13	3549
1933	2	14	7953
1933	2	15	7909
1933	2	16	6552
1933	2	17	7762
1933	2	18	7338
1933	2	19	7467
1933	2	20	9018
1933	2	21	7591
1933	2	22	7228
1933	2	23	8164
1933	2	24	8396
1933	2	25	8499
1933	2	26	6226
1933	2	27	8585
1933	2	28	9887
1933	3	1	6724
1933	3	2	8163
1933	3	3	8293
1933	3	4	8284
1933	3	5	8284
1933	3	6	6839
1933	3	7	8108
1933	3	8	7411
1933	3	9	7540
1933	3	10	6177
1933	3	11	7635
1933	3	12	7269
1933	3	13	6567
1933	3	14	7977
1933	3	15	6622
1933	3	16	7518
1933	3	17	6523
1933	3	18	9110
1933	3	19	6260
1933	3	20	9482
1933	3	21	8048
1933	3	22	8048
1933	3	23	8249
1933	3	24	6296
1933	3	25	7600
1933	3	26	9376
1933	3	27	7719
1933	3	28	9640
1933	3	29	8273
1933	3	30	10940
1933	3	31	9577
1933	4	1	7869
1933	4	2	11251
1933	4	3	11303
1933	4	4	12103
1933	4	5	12156
1933	4	6	9229
1933	4	7	10599
1933	4	8	10483
1933	4	9	9504
1933	4	10	13187
1933	4	11	10371
1933	4	12	10051
1933	4	13	10596
1933	4	14	9906
1933	4	15	11686
1933	4	16	10206
1933	4	17	10182
1933	4	18	11974
1933	4	19	12015
1933	4	20	12304
1933	4	21	19776
1933	4	22	17765
1933	4	23	25496
1933	4	24	26488
1933	4	25	33135
1933	4	26	42837
1933	4	27	39112
1933	4	28	43028
1933	4	29	41711
1933	4	30	41621
1933	5	1	40283
1933	5	2	39878
1933	5	3	50377
1933	5	4	51708
1933	5	5	47458
1933	5	6	48025
1933	5	7	44467
1933	5	8	42993
1933	5	9	44202
1933	5	10	44703
1933	5	11	53218
1933	5	12	48900
1933	5	13	57684
1933	5	14	77064
1933	5	15	66067
1933	5	16	73291
1933	5	17	67373
1933	5	18	73634
1933	5	19	66579
1933	5	20	68316
1933	5	21	67054
1933	5	22	73051
1933	5	23	73731
1933	5	24	75357
1933	5	25	76265
1933	5	26	103711
1933	5	27	81840
1933	5	28	100663
1933	5	29	108199
1933	5	30	100659
1933	5	31	112798
1933	6	1	92973
1933	6	2	91460
1933	6	3	101895
1933	6	4	111496
1933	6	5	119783
1933	6	6	122565
1933	6	7	116208
1933	6	8	105279
1933	6	9	93262
1933	6	10	71299
1933	6	11	73702
1933	6	12	82731
1933	6	13	99579
1933	6	14	147405
1933	6	15	181201
1933	6	16	199211
1933	6	17	195543
1933	6	18	172794
1933	6	19	156598
1933	6	20	136229
1933	6	21	136307
1933	6	22	147898
1933	6	23	139329
1933	6	24	137116
1933	6	25	142265
1933	6	26	147481
1933	6	27	142557
1933	6	28	142404
1933	6	29	141797
1933	6	30	144131
1933	7	1	163149
1933	7	2	151822
1933	7	3	145631
1933	7	4	136148
1933	7	5	128096
1933	7	6	124904
1933	7	7	130219
1933	7	8	146853
1933	7	9	151180
1933	7	10	143045
1933	7	11	137469
1933	7	12	136183
1933	7	13	134059
1933	7	14	131513
1933	7	15	129742
1933	7	16	134061
1933	7	17	132554
1933	7	18	126506
1933	7	19	121969
1933	7	20	110478
1933	7	21	93546
1933	7	22	91542
1933	7	23	92687
1933	7	24	105194
1933	7	25	114697
1933	7	26	119323
1933	7	27	115958
1933	7	28	109177
1933	7	29	95717
1933	7	30	91889
1933	7	31	89413
1933	8	1	92214
1933	8	2	87529
1933	8	3	81867
1933	8	4	84391
1933	8	5	82644
1933	8	6	77594
1933	8	7	73172
1933	8	8	72414
1933	8	9	83989
1933	8	10	87272
1933	8	11	91639
1933	8	12	92036
1933	8	13	93860
1933	8	14	91897
1933	8	15	93389
1933	8	16	93033
1933	8	17	94643
1933	8	18	95284
1933	8	19	99521
1933	8	20	88257
1933	8	21	71254
1933	8	22	72565
1933	8	23	71832
1933	8	24	63079
1933	8	25	62079
1933	8	26	58586
1933	8	27	57491
1933	8	28	53717
1933	8	29	64077
1933	8	30	57952
1933	8	31	66585
1933	9	1	57875
1933	9	2	50080
1933	9	3	46553
1933	9	4	41647
1933	9	5	55321
1933	9	6	52724
1933	9	7	50108
1933	9	8	50752
1933	9	9	42494
1933	9	10	48690
1933	9	11	49005
1933	9	12	44386
1933	9	13	37926
1933	9	14	44397
1933	9	15	44834
1933	9	16	45090
1933	9	17	45505
1933	9	18	38253
1933	9	19	36084
1933	9	20	30960
1933	9	21	38015
1933	9	22	32561
1933	9	23	32630
1933	9	24	30387
1933	9	25	28262
1933	9	26	26679
1933	9	27	21352
1933	9	28	33660
1933	9	29	27252
1933	9	30	26880
1933	10	1	24825
1933	10	2	26817
1933	10	3	26943
1933	10	4	27827
1933	10	5	27436
1933	10	6	30126
1933	10	7	27504
1933	10	8	29870
1933	10	9	27929
1933	10	10	26864
1933	10	11	25788
1933	10	12	23590
1933	10	13	25628
1933	10	14	24375
1933	10	15	22777
1933	10	16	21990
1933	10	17	21831
1933	10	18	20737
1933	10	19	19914
1933	10	20	19275
1933	10	21	22075
1933	10	22	18292
1933	10	23	21247
1933	10	24	19286
1933	10	25	25925
1933	10	26	39766
1933	10	27	49023
1933	10	28	39882
1933	10	29	37200
1933	10	30	43079
1933	10	31	38841
1933	11	1	33973
1933	11	2	28718
1933	11	3	27762
1933	11	4	27145
1933	11	5	24806
1933	11	6	22957
1933	11	7	25339
1933	11	8	23593
1933	11	9	22568
1933	11	10	26114
1933	11	11	26485
1933	11	12	19503
1933	11	13	21552
1933	11	14	22318
1933	11	15	21977
1933	11	16	20564
1933	11	17	21059
1933	11	18	20104
1933	11	19	20106
1933	11	20	21313
1933	11	21	23280
1933	11	22	19993
1933	11	23	20401
1933	11	24	23284
1933	11	25	23264
1933	11	26	21613
1933	11	27	22196
1933	11	28	19682
1933	11	29	19759
1933	11	30	19947
1933	12	1	17867
1933	12	2	15253
1933	12	3	16823
1933	12	4	18737
1933	12	5	18293
1933	12	6	15330
1933	12	7	16704
1933	12	8	16172
1933	12	9	15816
1933	12	10	18101
1933	12	11	16842
1933	12	12	15113
1933	12	13	9398
1933	12	14	13796
1933	12	15	12681
1933	12	16	10858
1933	12	17	10878
1933	12	18	11959
1933	12	19	14633
1933	12	20	13549
1933	12	21	12694
1933	12	22	14682
1933	12	23	12963
1933	12	24	10765
1933	12	25	9965
1933	12	26	9806
1933	12	27	10629
1933	12	28	11079
1933	12	29	12349
1933	12	30	14577
1933	12	31	11230
1934	1	1	11825
1934	1	2	10955
1934	1	3	12497
1934	1	4	15500
1934	1	5	11805
1934	1	6	13254
1934	1	7	12856
1934	1	8	13897
1934	1	9	13937
1934	1	10	14179
1934	1	11	14127
1934	1	12	9598
1934	1	13	11764
1934	1	14	10479
1934	1	15	11560
1934	1	16	11844
1934	1	17	9381
1934	1	18	12333
1934	1	19	12740
1934	1	20	11353
1934	1	21	12717
1934	1	22	12886
1934	1	23	11309
1934	1	24	11892
1934	1	25	12173
1934	1	26	12682
1934	1	27	9640
1934	1	28	10980
1934	1	29	10617
1934	1	30	11461
1934	1	31	10199
1934	2	1	11714
1934	2	2	11152
1934	2	3	10308
1934	2	4	11471
1934	2	5	9482
1934	2	6	7215
1934	2	7	11556
1934	2	8	10968
1934	2	9	10876
1934	2	10	9859
1934	2	11	9269
1934	2	12	11091
1934	2	13	9501
1934	2	14	10957
1934	2	15	9261
1934	2	16	10732
1934	2	17	8366
1934	2	18	8595
1934	2	19	8884
1934	2	20	8783
1934	2	21	8640
1934	2	22	8595
1934	2	23	7026
1934	2	24	6741
1934	2	25	8406
1934	2	26	12096
1934	2	27	8301
1934	2	28	10928
1934	3	1	12413
1934	3	2	9973
1934	3	3	9819
1934	3	4	9289
1934	3	5	11890
1934	3	6	13422
1934	3	7	13184
1934	3	8	13037
1934	3	9	12874
1934	3	10	14747
1934	3	11	9979
1934	3	12	14439
1934	3	13	14835
1934	3	14	15068
1934	3	15	16308
1934	3	16	16415
1934	3	17	15080
1934	3	18	13718
1934	3	19	15093
1934	3	20	12843
1934	3	21	10096
1934	3	22	14342
1934	3	23	8518
1934	3	24	11360
1934	3	25	12388
1934	3	26	14337
1934	3	27	19977
1934	3	28	13854
1934	3	29	15873
1934	3	30	15600
1934	3	31	17517
1934	4	1	16763
1934	4	2	15915
1934	4	3	17935
1934	4	4	16850
1934	4	5	18902
1934	4	6	23780
1934	4	7	24623
1934	4	8	29531
1934	4	9	34069
1934	4	10	32692
1934	4	11	31645
1934	4	12	37817
1934	4	13	38882
1934	4	14	34711
1934	4	15	34576
1934	4	16	36680
1934	4	17	32706
1934	4	18	36730
1934	4	19	42173
1934	4	20	53063
1934	4	21	64090
1934	4	22	74676
1934	4	23	99926
1934	4	24	120381
1934	4	25	118031
1934	4	26	130758
1934	4	27	145563
1934	4	28	132405
1934	4	29	127066
1934	4	30	120048
1934	5	1	99440
1934	5	2	92729
1934	5	3	85054
1934	5	4	92735
1934	5	5	85201
1934	5	6	83281
1934	5	7	73035
1934	5	8	77462
1934	5	9	70529
1934	5	10	71136
1934	5	11	73727
1934	5	12	75812
1934	5	13	83985
1934	5	14	93256
1934	5	15	102237
1934	5	16	105325
1934	5	17	114290
1934	5	18	121019
1934	5	19	118315
1934	5	20	117515
1934	5	21	117443
1934	5	22	104517
1934	5	23	109624
1934	5	24	107717
1934	5	25	108875
1934	5	26	136193
1934	5	27	144500
1934	5	28	178972
1934	5	29	209558
1934	5	30	184941
1934	5	31	163063
1934	6	1	141129
1934	6	2	117097
1934	6	3	110319
1934	6	4	112933
1934	6	5	105192
1934	6	6	138285
1934	6	7	118428
1934	6	8	137862
1934	6	9	140578
1934	6	10	134874
1934	6	11	140802
1934	6	12	138789
1934	6	13	135118
1934	6	14	131002
1934	6	15	124761
1934	6	16	108448
1934	6	17	109306
1934	6	18	118773
1934	6	19	110411
1934	6	20	105316
1934	6	21	105931
1934	6	22	103749
1934	6	23	88097
1934	6	24	80824
1934	6	25	74018
1934	6	26	73101
1934	6	27	79583
1934	6	28	88188
1934	6	29	87828
1934	6	30	91004
1934	7	1	95243
1934	7	2	86847
1934	7	3	84168
1934	7	4	85285
1934	7	5	95566
1934	7	6	106122
1934	7	7	105165
1934	7	8	108779
1934	7	9	96981
1934	7	10	89247
1934	7	11	83726
1934	7	12	83892
1934	7	13	73277
1934	7	14	68962
1934	7	15	70163
1934	7	16	100994
1934	7	17	105742
1934	7	18	92138
1934	7	19	86348
1934	7	20	83630
1934	7	21	77385
1934	7	22	74032
1934	7	23	68298
1934	7	24	71883
1934	7	25	81652
1934	7	26	86718
1934	7	27	92806
1934	7	28	102968
1934	7	29	102915
1934	7	30	107175
1934	7	31	97889
1934	8	1	90477
1934	8	2	83625
1934	8	3	85109
1934	8	4	78170
1934	8	5	70166
1934	8	6	65626
1934	8	7	63391
1934	8	8	61195
1934	8	9	55217
1934	8	10	60399
1934	8	11	59771
1934	8	12	61719
1934	8	13	61977
1934	8	14	58527
1934	8	15	64279
1934	8	16	64101
1934	8	17	62833
1934	8	18	60334
1934	8	19	57080
1934	8	20	57053
1934	8	21	55048
1934	8	22	53488
1934	8	23	53396
1934	8	24	50797
1934	8	25	58131
1934	8	26	56649
1934	8	27	61703
1934	8	28	63648
1934	8	29	64416
1934	8	30	56733
1934	8	31	51710
1934	9	1	42508
1934	9	2	46427
1934	9	3	50415
1934	9	4	53190
1934	9	5	49436
1934	9	6	51037
1934	9	7	45968
1934	9	8	39912
1934	9	9	37963
1934	9	10	35575
1934	9	11	33656
1934	9	12	32413
1934	9	13	32934
1934	9	14	30685
1934	9	15	41943
1934	9	16	45746
1934	9	17	33497
1934	9	18	38671
1934	9	19	31783
1934	9	20	32340
1934	9	21	25017
1934	9	22	28393
1934	9	23	21034
1934	9	24	25294
1934	9	25	20550
1934	9	26	23501
1934	9	27	23344
1934	9	28	22674
1934	9	29	24607
1934	9	30	20785
1934	10	1	13202
1934	10	2	17596
1934	10	3	16536
1934	10	4	12251
1934	10	5	17567
1934	10	6	12942
1934	10	7	23425
1934	10	8	26097
1934	10	9	29935
1934	10	10	33079
1934	10	11	36430
1934	10	12	38070
1934	10	13	33375
1934	10	14	29105
1934	10	15	22744
1934	10	16	23476
1934	10	17	20603
1934	10	18	16464
1934	10	19	18367
1934	10	20	22300
1934	10	21	22268
1934	10	22	22326
1934	10	23	23415
1934	10	24	21325
1934	10	25	19532
1934	10	26	20929
1934	10	27	18163
1934	10	28	19311
1934	10	29	21284
1934	10	30	17162
1934	10	31	20780
1934	11	1	27254
1934	11	2	24768
1934	11	3	23430
1934	11	4	23542
1934	11	5	23384
1934	11	6	22167
1934	11	7	21468
1934	11	8	22404
1934	11	9	18720
1934	11	10	18682
1934	11	11	18888
1934	11	12	19696
1934	11	13	18969
1934	11	14	20106
1934	11	15	27795
1934	11	16	25294
1934	11	17	25735
1934	11	18	20661
1934	11	19	20210
1934	11	20	23737
1934	11	21	19472
1934	11	22	19630
1934	11	23	20195
1934	11	24	20189
1934	11	25	20195
1934	11	26	19516
1934	11	27	18408
1934	11	28	16247
1934	11	29	16539
1934	11	30	15959
1934	12	1	16421
1934	12	2	13918
1934	12	3	15450
1934	12	4	15027
1934	12	5	13443
1934	12	6	11851
1934	12	7	13792
1934	12	8	14151
1934	12	9	12647
1934	12	10	12396
1934	12	11	11624
1934	12	12	14201
1934	12	13	12630
1934	12	14	14003
1934	12	15	13332
1934	12	16	12138
1934	12	17	14241
1934	12	18	12442
1934	12	19	16073
1934	12	20	12361
1934	12	21	13183
1934	12	22	14987
1934	12	23	12790
1934	12	24	8456
1934	12	25	8209
1934	12	26	4294
1934	12	27	8346
1934	12	28	8931
1934	12	29	8544
1934	12	30	10332
1934	12	31	10118
1935	1	1	11213
1935	1	2	12694
1935	1	3	9642
1935	1	4	10048
1935	1	5	11896
1935	1	6	7554
1935	1	7	9409
1935	1	8	10170
1935	1	9	9656
1935	1	10	13912
1935	1	11	7752
1935	1	12	9314
1935	1	13	6241
1935	1	14	7405
1935	1	15	9464
1935	1	16	8246
1935	1	17	3275
1935	1	18	4854
1935	1	19	9145
1935	1	20	9158
1935	1	21	9979
1935	1	22	9678
1935	1	23	13179
1935	1	24	9178
1935	1	25	9656
1935	1	26	10704
1935	1	27	12181
1935	1	28	12561
1935	1	29	10956
1935	1	30	10383
1935	1	31	16777
1935	2	1	14766
1935	2	2	12718
1935	2	3	11005
1935	2	4	13689
1935	2	5	11859
1935	2	6	12324
1935	2	7	12109
1935	2	8	11593
1935	2	9	11289
1935	2	10	9407
1935	2	11	11755
1935	2	12	9992
1935	2	13	10547
1935	2	14	11512
1935	2	15	9815
1935	2	16	9972
1935	2	17	10305
1935	2	18	10793
1935	2	19	9350
1935	2	20	12194
1935	2	21	14165
1935	2	22	11771
1935	2	23	12403
1935	2	24	10326
1935	2	25	11992
1935	2	26	10059
1935	2	27	11269
1935	2	28	11973
1935	3	1	12121
1935	3	2	11330
1935	3	3	8402
1935	3	4	10841
1935	3	5	7608
1935	3	6	7527
1935	3	7	7436
1935	3	8	9385
1935	3	9	9746
1935	3	10	7922
1935	3	11	9065
1935	3	12	10799
1935	3	13	8215
1935	3	14	11243
1935	3	15	10905
1935	3	16	11166
1935	3	17	10347
1935	3	18	10307
1935	3	19	8808
1935	3	20	10026
1935	3	21	9654
1935	3	22	8459
1935	3	23	9284
1935	3	24	11523
1935	3	25	7325
1935	3	26	9300
1935	3	27	9596
1935	3	28	8395
1935	3	29	8926
1935	3	30	7837
1935	3	31	7176
1935	4	1	7002
1935	4	2	7929
1935	4	3	8057
1935	4	4	6948
1935	4	5	7450
1935	4	6	7577
1935	4	7	8729
1935	4	8	7673
1935	4	9	8608
1935	4	10	8340
1935	4	11	9539
1935	4	12	10835
1935	4	13	13729
1935	4	14	13548
1935	4	15	14853
1935	4	16	13894
1935	4	17	15841
1935	4	18	14017
1935	4	19	15099
1935	4	20	17244
1935	4	21	24116
1935	4	22	22264
1935	4	23	24160
1935	4	24	23951
1935	4	25	24959
1935	4	26	25101
1935	4	27	25605
1935	4	28	24593
1935	4	29	23991
1935	4	30	25836
1935	5	1	23517
1935	5	2	23753
1935	5	3	26606
1935	5	4	26955
1935	5	5	34022
1935	5	6	35964
1935	5	7	35874
1935	5	8	35221
1935	5	9	34163
1935	5	10	38075
1935	5	11	35370
1935	5	12	36026
1935	5	13	45670
1935	5	14	48020
1935	5	15	49279
1935	5	16	59372
1935	5	17	61870
1935	5	18	68145
1935	5	19	64473
1935	5	20	79416
1935	5	21	89539
1935	5	22	107801
1935	5	23	114409
1935	5	24	90334
1935	5	25	78266
1935	5	26	71846
1935	5	27	74989
1935	5	28	84125
1935	5	29	96440
1935	5	30	103873
1935	5	31	110625
1935	6	1	120359
1935	6	2	104939
1935	6	3	88550
1935	6	4	87150
1935	6	5	99037
1935	6	6	101463
1935	6	7	105613
1935	6	8	109654
1935	6	9	117639
1935	6	10	122825
1935	6	11	126618
1935	6	12	123051
1935	6	13	135337
1935	6	14	137607
1935	6	15	141709
1935	6	16	136979
1935	6	17	135050
1935	6	18	133789
1935	6	19	128082
1935	6	20	119195
1935	6	21	114310
1935	6	22	121278
1935	6	23	115072
1935	6	24	109276
1935	6	25	94535
1935	6	26	96442
1935	6	27	105977
1935	6	28	116622
1935	6	29	127016
1935	6	30	131572
1935	7	1	132064
1935	7	2	125820
1935	7	3	120479
1935	7	4	117625
1935	7	5	114542
1935	7	6	112054
1935	7	7	115827
1935	7	8	113808
1935	7	9	110718
1935	7	10	108647
1935	7	11	110069
1935	7	12	106816
1935	7	13	110531
1935	7	14	132969
1935	7	15	139233
1935	7	16	142531
1935	7	17	143480
1935	7	18	132136
1935	7	19	115923
1935	7	20	116448
1935	7	21	126808
1935	7	22	123558
1935	7	23	136098
1935	7	24	136372
1935	7	25	128338
1935	7	26	116967
1935	7	27	117220
1935	7	28	118441
1935	7	29	115865
1935	7	30	105396
1935	7	31	103923
1935	8	1	106900
1935	8	2	102066
1935	8	3	97786
1935	8	4	93361
1935	8	5	89955
1935	8	6	78809
1935	8	7	79606
1935	8	8	74996
1935	8	9	70378
1935	8	10	69910
1935	8	11	65360
1935	8	12	72543
1935	8	13	64315
1935	8	14	73534
1935	8	15	72424
1935	8	16	63464
1935	8	17	58527
1935	8	18	58794
1935	8	19	54891
1935	8	20	50291
1935	8	21	48420
1935	8	22	50293
1935	8	23	47233
1935	8	24	44060
1935	8	25	43725
1935	8	26	45748
1935	8	27	44782
1935	8	28	45338
1935	8	29	43322
1935	8	30	44687
1935	8	31	43503
1935	9	1	43459
1935	9	2	49325
1935	9	3	53055
1935	9	4	53045
1935	9	5	53297
1935	9	6	48132
1935	9	7	47914
1935	9	8	46130
1935	9	9	46558
1935	9	10	45886
1935	9	11	48283
1935	9	12	47786
1935	9	13	46378
1935	9	14	45980
1935	9	15	45865
1935	9	16	43002
1935	9	17	43175
1935	9	18	42999
1935	9	19	37008
1935	9	20	32526
1935	9	21	27494
1935	9	22	28404
1935	9	23	26323
1935	9	24	28790
1935	9	25	21948
1935	9	26	20962
1935	9	27	21260
1935	9	28	19375
1935	9	29	20721
1935	9	30	20743
1935	10	1	21273
1935	10	2	22140
1935	10	3	23148
1935	10	4	23653
1935	10	5	20758
1935	10	6	22120
1935	10	7	25148
1935	10	8	24981
1935	10	9	21485
1935	10	10	20703
1935	10	11	19204
1935	10	12	18846
1935	10	13	19946
1935	10	14	19757
1935	10	15	19154
1935	10	16	20485
1935	10	17	21146
1935	10	18	25271
1935	10	19	23567
1935	10	20	18441
1935	10	21	18827
1935	10	22	15747
1935	10	23	17329
1935	10	24	15122
1935	10	25	14426
1935	10	26	15918
1935	10	27	17103
1935	10	28	17108
1935	10	29	13553
1935	10	30	13675
1935	10	31	10000
1935	11	1	10424
1935	11	2	9300
1935	11	3	11094
1935	11	4	8875
1935	11	5	10657
1935	11	6	13257
1935	11	7	12297
1935	11	8	14736
1935	11	9	13251
1935	11	10	13674
1935	11	11	10539
1935	11	12	8270
1935	11	13	11068
1935	11	14	9982
1935	11	15	11908
1935	11	16	11862
1935	11	17	10730
1935	11	18	11052
1935	11	19	10794
1935	11	20	10767
1935	11	21	8368
1935	11	22	8723
1935	11	23	10456
1935	11	24	10420
1935	11	25	9892
1935	11	26	10075
1935	11	27	8162
1935	11	28	9768
1935	11	29	9134
1935	11	30	7817
1935	12	1	8209
1935	12	2	10906
1935	12	3	9597
1935	12	4	9408
1935	12	5	9125
1935	12	6	8313
1935	12	7	8831
1935	12	8	8849
1935	12	9	10308
1935	12	10	10195
1935	12	11	10192
1935	12	12	8672
1935	12	13	8471
1935	12	14	9915
1935	12	15	8376
1935	12	16	8248
1935	12	17	8237
1935	12	18	8055
1935	12	19	6851
1935	12	20	8357
1935	12	21	6810
1935	12	22	8556
1935	12	23	7818
1935	12	24	8986
1935	12	25	7643
1935	12	26	9049
1935	12	27	7700
1935	12	28	8701
1935	12	29	7435
1935	12	30	8510
1935	12	31	8532
1936	1	1	8332
1936	1	2	10964
1936	1	3	8263
1936	1	4	6795
1936	1	5	6921
1936	1	6	6734
1936	1	7	7923
1936	1	8	6205
1936	1	9	8104
1936	1	10	6451
1936	1	11	7621
1936	1	12	7935
1936	1	13	6548
1936	1	14	9191
1936	1	15	7738
1936	1	16	6625
1936	1	17	6310
1936	1	18	5033
1936	1	19	6825
1936	1	20	7622
1936	1	21	7477
1936	1	22	6536
1936	1	23	6145
1936	1	24	6898
1936	1	25	5611
1936	1	26	5943
1936	1	27	6050
1936	1	28	4443
1936	1	29	5312
1936	1	30	5247
1936	1	31	5265
1936	2	1	4524
1936	2	2	6947
1936	2	3	5856
1936	2	4	4985
1936	2	5	4732
1936	2	6	4848
1936	2	7	5099
1936	2	8	4667
1936	2	9	5819
1936	2	10	3713
1936	2	11	5196
1936	2	12	2939
1936	2	13	4083
1936	2	14	5808
1936	2	15	3068
1936	2	16	4370
1936	2	17	5309
1936	2	18	3711
1936	2	19	4900
1936	2	20	6052
1936	2	21	6518
1936	2	22	5560
1936	2	23	3665
1936	2	24	5247
1936	2	25	5467
1936	2	26	6988
1936	2	27	5397
1936	2	28	6760
1936	2	29	5809
1936	3	1	6121
1936	3	2	8249
1936	3	3	9536
1936	3	4	6707
1936	3	5	7132
1936	3	6	7802
1936	3	7	7082
1936	3	8	7868
1936	3	9	7833
1936	3	10	7662
1936	3	11	6528
1936	3	12	6937
1936	3	13	6560
1936	3	14	6880
1936	3	15	6533
1936	3	16	6587
1936	3	17	6845
1936	3	18	7738
1936	3	19	6889
1936	3	20	6694
1936	3	21	7291
1936	3	22	7164
1936	3	23	6542
1936	3	24	5732
1936	3	25	7751
1936	3	26	7344
1936	3	27	6835
1936	3	28	6004
1936	3	29	5520
1936	3	30	4907
1936	3	31	4299
1936	4	1	5075
1936	4	2	5989
1936	4	3	5994
1936	4	4	5128
1936	4	5	4968
1936	4	6	7082
1936	4	7	6827
1936	4	8	4805
1936	4	9	7589
1936	4	10	8302
1936	4	11	11412
1936	4	12	14318
1936	4	13	16778
1936	4	14	17766
1936	4	15	16756
1936	4	16	34328
1936	4	17	44995
1936	4	18	46066
1936	4	19	45986
1936	4	20	50355
1936	4	21	48152
1936	4	22	50695
1936	4	23	53495
1936	4	24	54748
1936	4	25	54769
1936	4	26	47912
1936	4	27	59725
1936	4	28	57984
1936	4	29	53437
1936	4	30	56837
1936	5	1	60683
1936	5	2	66695
1936	5	3	70521
1936	5	4	84810
