year	month	day	ARROW_sim
1982	2	8	796.34467
1982	2	9	795.90759
1982	2	10	795.48102
1982	2	11	795.06464
1982	2	12	794.54639
1982	2	13	794.10303
1982	2	14	793.75568
1982	2	15	797.88678
1982	2	16	885.68951
1982	2	17	1058.7301
1982	2	18	1290.0283
1982	2	19	1557.9778
1982	2	20	1601.988
1982	2	21	1959.4398
1982	2	22	2845.3264
1982	2	23	3220.4773
1982	2	24	2973.092
1982	2	25	2595.106
1982	2	26	2495.6777
1982	2	27	2554.5632
1982	2	28	2215.5532
1982	3	1	1775.1637
1982	3	2	1454.0648
1982	3	3	1411.1897
1982	3	4	1650.8175
1982	3	5	1705.4817
1982	3	6	1521.843
1982	3	7	1269.543
1982	3	8	1068.2775
1982	3	9	931.79108
1982	3	10	927.09247
1982	3	11	1030.9424
1982	3	12	1054.9066
1982	3	13	991.35352
1982	3	14	933.39032
1982	3	15	912.79797
1982	3	16	939.59393
1982	3	17	938.71246
1982	3	18	902.37689
1982	3	19	890.88074
1982	3	20	898.69568
1982	3	21	945.07312
1982	3	22	1019.4358
1982	3	23	1099.7775
1982	3	24	1324.1549
1982	3	25	1781.3715
1982	3	26	2275.7517
1982	3	27	2471.9595
1982	3	28	2364.4661
1982	3	29	2190.0093
1982	3	30	2004.955
1982	3	31	2101.3923
1982	4	1	2372.6523
1982	4	2	2436.8679
1982	4	3	2406.0801
1982	4	4	2332.4241
1982	4	5	2642.375
1982	4	6	3148.9285
1982	4	7	3290.0073
1982	4	8	3181.3779
1982	4	9	2957.2781
1982	4	10	2928.7747
1982	4	11	3642.5376
1982	4	12	5058.4155
1982	4	13	6587.916
1982	4	14	9653.8096
1982	4	15	12785.803
1982	4	16	12531.78
1982	4	17	10702.526
1982	4	18	9805.7803
1982	4	19	9474.543
1982	4	20	8453.2539
1982	4	21	6924.5156
1982	4	22	6498.0923
1982	4	23	7944.2969
1982	4	24	10655.243
1982	4	25	13371.961
1982	4	26	15050.639
1982	4	27	17152.668
1982	4	28	20756.41
1982	4	29	23259.965
1982	4	30	24764.311
1982	5	1	25303.188
1982	5	2	25821.018
1982	5	3	28025.322
1982	5	4	28308.627
1982	5	5	25898.703
1982	5	6	23767.867
1982	5	7	23924.34
1982	5	8	25745.998
1982	5	9	27606.584
1982	5	10	29251.986
1982	5	11	32071.168
1982	5	12	37807.27
1982	5	13	43724.207
1982	5	14	48039.473
1982	5	15	51758.113
1982	5	16	56326.117
1982	5	17	62004.727
1982	5	18	66561.531
1982	5	19	71738.227
1982	5	20	76423.711
1982	5	21	78576.594
1982	5	22	81430.414
1982	5	23	86461.594
1982	5	24	91365.242
1982	5	25	93032.273
1982	5	26	96214.453
1982	5	27	102777.01
1982	5	28	102224.82
1982	5	29	97337.617
1982	5	30	95531.57
1982	5	31	95626.047
1982	6	1	98737.648
1982	6	2	104710.27
1982	6	3	115199.4
1982	6	4	130850.16
1982	6	5	146528.27
1982	6	6	158568
1982	6	7	167118.14
1982	6	8	172822.03
1982	6	9	169557.91
1982	6	10	156927.47
1982	6	11	145716.05
1982	6	12	140450.08
1982	6	13	140626.86
1982	6	14	146809.91
1982	6	15	160381.91
1982	6	16	179203.09
1982	6	17	197957.17
1982	6	18	213580.52
1982	6	19	226543.66
1982	6	20	237323.91
1982	6	21	245833.88
1982	6	22	251760.2
1982	6	23	254069.94
1982	6	24	251435.39
1982	6	25	245548.39
1982	6	26	240432.84
1982	6	27	233825.19
1982	6	28	225803.59
1982	6	29	215658.91
1982	6	30	199799.33
1982	7	1	182382.42
1982	7	2	167175.2
1982	7	3	160155.58
1982	7	4	157884.36
1982	7	5	149812.02
1982	7	6	139975.98
1982	7	7	130240.82
1982	7	8	119748.84
1982	7	9	111253.69
1982	7	10	102829.46
1982	7	11	93517.461
1982	7	12	84979.898
1982	7	13	78952.703
1982	7	14	77184.617
1982	7	15	84481.813
1982	7	16	93817.055
1982	7	17	94742.328
1982	7	18	88925.586
1982	7	19	81578.445
1982	7	20	77030.477
1982	7	21	75307.609
1982	7	22	77676.164
1982	7	23	81830.523
1982	7	24	84259.914
1982	7	25	85484.961
1982	7	26	85769.828
1982	7	27	82649.766
1982	7	28	74578.344
1982	7	29	65464.859
1982	7	30	58966.309
1982	7	31	55504.172
1982	8	1	54230.871
1982	8	2	55289.961
1982	8	3	61302.563
1982	8	4	68709.797
1982	8	5	72477.453
1982	8	6	72882.133
1982	8	7	69455.547
1982	8	8	63480.207
1982	8	9	57775.113
1982	8	10	53249.219
1982	8	11	49665.703
1982	8	12	47899.051
1982	8	13	51101.227
1982	8	14	63961.777
1982	8	15	82120.703
1982	8	16	90349.133
1982	8	17	85962.078
1982	8	18	77965.578
1982	8	19	70173.602
1982	8	20	60837.051
1982	8	21	51771.973
1982	8	22	46864.191
1982	8	23	42862.602
1982	8	24	38417.938
1982	8	25	35441.016
1982	8	26	34226.438
1982	8	27	33189.684
1982	8	28	31835.418
1982	8	29	31485.527
1982	8	30	33059.805
1982	8	31	37020.227
1982	9	1	41694.066
1982	9	2	44391.313
1982	9	3	44057.137
1982	9	4	41416.684
1982	9	5	40942.07
1982	9	6	44899.574
1982	9	7	50631.824
1982	9	8	53569.449
1982	9	9	55631.527
1982	9	10	61541.277
1982	9	11	68610.469
1982	9	12	72630.031
1982	9	13	71464.781
1982	9	14	68181.703
1982	9	15	64048.379
1982	9	16	57719.352
1982	9	17	49148.113
1982	9	18	40575.207
1982	9	19	34653.168
1982	9	20	30282.402
1982	9	21	27181.586
1982	9	22	26004.807
1982	9	23	25703.535
1982	9	24	24689.514
1982	9	25	23371.094
1982	9	26	24231.068
1982	9	27	28808.928
1982	9	28	33387.137
1982	9	29	35240.23
1982	9	30	37823.844
1982	10	1	43542.105
1982	10	2	48504.906
1982	10	3	46946.516
1982	10	4	40849.688
1982	10	5	35074.32
1982	10	6	31445.131
1982	10	7	30188.785
1982	10	8	29167.008
1982	10	9	28231.438
1982	10	10	27521.797
1982	10	11	26362.615
1982	10	12	24324.676
1982	10	13	21295.395
1982	10	14	18965.428
1982	10	15	17704.221
1982	10	16	17317.379
1982	10	17	18144.982
1982	10	18	22016.227
1982	10	19	27078.082
1982	10	20	29056.275
1982	10	21	29384.232
1982	10	22	29083.623
1982	10	23	27879.453
1982	10	24	27378.254
1982	10	25	27778.803
1982	10	26	28054.973
1982	10	27	28806.613
1982	10	28	31344.834
1982	10	29	33831.539
1982	10	30	33822.477
1982	10	31	31355.42
1982	11	1	26914.664
1982	11	2	21945.344
1982	11	3	17920.168
1982	11	4	14914.636
1982	11	5	13070.242
1982	11	6	12501.131
1982	11	7	12630.703
1982	11	8	12464.047
1982	11	9	11789.074
1982	11	10	11026.575
1982	11	11	10292.998
1982	11	12	9585.0352
1982	11	13	8961.917
1982	11	14	8405.3799
1982	11	15	7967.7646
1982	11	16	7641.0225
1982	11	17	7397.1934
1982	11	18	7271.2251
1982	11	19	7271.3535
1982	11	20	7259.5483
1982	11	21	7089.4512
1982	11	22	6817.0518
1982	11	23	6575.5874
1982	11	24	6413.3267
1982	11	25	6268.2632
1982	11	26	6146.8594
1982	11	27	6027.7588
1982	11	28	5828.1992
1982	11	29	5576.582
1982	11	30	5318.4395
1982	12	1	5104.4175
1982	12	2	5015.4585
1982	12	3	5095.9731
1982	12	4	5414.1519
1982	12	5	5937.0825
1982	12	6	5984.6328
1982	12	7	5422.6631
1982	12	8	4877.4346
1982	12	9	4526.4731
1982	12	10	4359.1543
1982	12	11	4271.3452
1982	12	12	4236.4888
1982	12	13	4235.7749
1982	12	14	4225.9238
1982	12	15	4196.6758
1982	12	16	4108.3926
1982	12	17	4197.6685
1982	12	18	4595.8467
1982	12	19	4776.6479
1982	12	20	4777.3613
1982	12	21	4731.1733
1982	12	22	4310.3418
1982	12	23	3726.1697
1982	12	24	3204.6362
1982	12	25	2833.1084
1982	12	26	2647.2322
1982	12	27	2579.9121
1982	12	28	2536.1646
1982	12	29	2461.8022
1982	12	30	2370.1592
1982	12	31	2244.8486
1983	1	1	2097.6738
1983	1	2	1962.672
1983	1	3	1861.6959
1983	1	4	1825.9908
1983	1	5	1854.1738
1983	1	6	1910.4213
1983	1	7	1953.4573
1983	1	8	1951.8071
1983	1	9	1981.4242
1983	1	10	2141.5393
1983	1	11	2235.3809
1983	1	12	2400.8667
1983	1	13	2825.5117
1983	1	14	2926.1243
1983	1	15	2622.6685
1983	1	16	2303.1807
1983	1	17	2132.2019
1983	1	18	2172.593
1983	1	19	2185.9441
1983	1	20	1978.6981
1983	1	21	1687.1663
1983	1	22	1467.0391
1983	1	23	1313.9492
1983	1	24	1223.5837
1983	1	25	1187.1492
1983	1	26	1176.084
1983	1	27	1219.0548
1983	1	28	1365.7909
1983	1	29	1611.2662
1983	1	30	1666.8302
1983	1	31	1515.3782
1983	2	1	1392.9478
1983	2	2	1300.9928
1983	2	3	1253.1707
1983	2	4	1212.8287
1983	2	5	1182.0114
1983	2	6	1169.9685
1983	2	7	1161.5093
1983	2	8	1154.5183
1983	2	9	1134.1843
1983	2	10	1100.9794
1983	2	11	1062.8854
1983	2	12	1086.2378
1983	2	13	1463.5524
1983	2	14	2459.7646
1983	2	15	3297.27
1983	2	16	3360.9409
1983	2	17	3277.0276
1983	2	18	3453.9255
1983	2	19	3875.7444
1983	2	20	4014.4819
1983	2	21	3623.6331
1983	2	22	3269.5684
1983	2	23	2863.0037
1983	2	24	2447.8142
1983	2	25	2350.3623
1983	2	26	2587.1208
1983	2	27	2994.8174
1983	2	28	3267.418
1983	3	1	3412.6155
1983	3	2	3625.4868
1983	3	3	3743.2122
1983	3	4	3518.0354
1983	3	5	3266.229
1983	3	6	3175.696
1983	3	7	2873.5435
1983	3	8	2559.4236
1983	3	9	2844.3545
1983	3	10	4325.6221
1983	3	11	7167.7778
1983	3	12	9329.1768
1983	3	13	9122.1426
1983	3	14	7963.9355
1983	3	15	7820.9414
1983	3	16	8791.0078
1983	3	17	9034.123
1983	3	18	7592.749
1983	3	19	6034.0039
1983	3	20	5272.5225
1983	3	21	4857.4917
1983	3	22	4678.6763
1983	3	23	5056.5786
1983	3	24	5225.9736
1983	3	25	4752.7207
1983	3	26	4957.7358
1983	3	27	5373.5161
1983	3	28	5539.6714
1983	3	29	6127.2588
1983	3	30	7098.9512
1983	3	31	8539.4199
1983	4	1	10563.652
1983	4	2	11877.311
1983	4	3	12112.178
1983	4	4	12353.365
1983	4	5	12668.378
1983	4	6	12952.731
1983	4	7	13389.501
1983	4	8	14514.669
1983	4	9	15943.28
1983	4	10	15241.087
1983	4	11	12544.085
1983	4	12	10287.195
1983	4	13	8590.6943
1983	4	14	7321.8521
1983	4	15	6742.2173
1983	4	16	7032.6675
1983	4	17	8396.3271
1983	4	18	11038.576
1983	4	19	15062.998
1983	4	20	20154.158
1983	4	21	25712.279
1983	4	22	31019.273
1983	4	23	35850.293
1983	4	24	41150.566
1983	4	25	49186.566
1983	4	26	60387.305
1983	4	27	67492.508
1983	4	28	66194.43
1983	4	29	62248.27
1983	4	30	61478.5
1983	5	1	62136.086
1983	5	2	61141.008
1983	5	3	60584.664
1983	5	4	60039.285
1983	5	5	57902
1983	5	6	57174.891
1983	5	7	61301.609
1983	5	8	66808.328
1983	5	9	71637.359
1983	5	10	74843.914
1983	5	11	75547.719
1983	5	12	74421.867
1983	5	13	72669.242
1983	5	14	72914.875
1983	5	15	74979.594
1983	5	16	79310.008
1983	5	17	88850.523
1983	5	18	102561.23
1983	5	19	112291.27
1983	5	20	114493
1983	5	21	109522.84
1983	5	22	102192.15
1983	5	23	97927.133
1983	5	24	99161.125
1983	5	25	107890.79
1983	5	26	121173.83
1983	5	27	136345.47
1983	5	28	152540.11
1983	5	29	169499.59
1983	5	30	187028.14
1983	5	31	204183.66
1983	6	1	219776.3
1983	6	2	230909.92
1983	6	3	235963.06
1983	6	4	235890.94
1983	6	5	230929.02
1983	6	6	222982.7
1983	6	7	213853.97
1983	6	8	205468.61
1983	6	9	197898.47
1983	6	10	187214.89
1983	6	11	174009.81
1983	6	12	159808.64
1983	6	13	144225.16
1983	6	14	129972.06
1983	6	15	119087.96
1983	6	16	110591.43
1983	6	17	101473.92
1983	6	18	92350.883
1983	6	19	88107.719
1983	6	20	89159.242
1983	6	21	92518.141
1983	6	22	96595.156
1983	6	23	97783.938
1983	6	24	93517.398
1983	6	25	85015.359
1983	6	26	72818.727
1983	6	27	62177.184
1983	6	28	57814.813
1983	6	29	58809.98
1983	6	30	62041.129
1983	7	1	66345.336
1983	7	2	69382.445
1983	7	3	68990.703
1983	7	4	69644.93
1983	7	5	71709.023
1983	7	6	71226.133
1983	7	7	69096.266
1983	7	8	70468.148
1983	7	9	71061.563
1983	7	10	65442.852
1983	7	11	60624.758
1983	7	12	61100.781
1983	7	13	70288.344
1983	7	14	93555.922
1983	7	15	115657.17
1983	7	16	130654.09
1983	7	17	143728.97
1983	7	18	146793.28
1983	7	19	137014.8
1983	7	20	117312.59
1983	7	21	93892.453
1983	7	22	72300.695
1983	7	23	56187.793
1983	7	24	45524.148
1983	7	25	39214.574
1983	7	26	37893.105
1983	7	27	38092.203
1983	7	28	37667.09
1983	7	29	37907.031
1983	7	30	40230.41
1983	7	31	41473.711
1983	8	1	37386.324
1983	8	2	31580.41
1983	8	3	26446.93
1983	8	4	23165.523
1983	8	5	21738.457
1983	8	6	21327.313
1983	8	7	21561.313
1983	8	8	20741.033
1983	8	9	18965.059
1983	8	10	17082.334
1983	8	11	16510.27
1983	8	12	19019.271
1983	8	13	23807.467
1983	8	14	27226.18
1983	8	15	26805.514
1983	8	16	24446.34
1983	8	17	23923.682
1983	8	18	24927.027
1983	8	19	23518.617
1983	8	20	19852.121
1983	8	21	16243.267
1983	8	22	13741.061
1983	8	23	12509.432
1983	8	24	11145.108
1983	8	25	9828.9688
1983	8	26	9206.3916
1983	8	27	9428.2822
1983	8	28	10031.312
1983	8	29	12875.998
1983	8	30	17215.246
1983	8	31	18704.031
1983	9	1	18076.906
1983	9	2	17892.57
1983	9	3	20120.313
1983	9	4	24637.023
1983	9	5	30659.873
1983	9	6	39724.961
1983	9	7	48370.691
1983	9	8	50249.453
1983	9	9	46489.285
1983	9	10	41458.891
1983	9	11	38385.836
1983	9	12	36588.723
1983	9	13	34971.367
1983	9	14	34087.703
1983	9	15	32970.527
1983	9	16	31258.984
1983	9	17	28764.334
1983	9	18	27621.967
1983	9	19	28290.576
1983	9	20	29156.74
1983	9	21	28616.127
1983	9	22	24733.945
1983	9	23	19263.746
1983	9	24	15082.759
1983	9	25	12966.194
1983	9	26	12796.397
1983	9	27	13346.536
1983	9	28	13219.02
1983	9	29	12597.021
1983	9	30	12404.735
1983	10	1	12066.373
1983	10	2	10612.71
1983	10	3	8478.7354
1983	10	4	6555.3501
1983	10	5	5611.1221
1983	10	6	5945.9692
1983	10	7	7200.5049
1983	10	8	9617.377
1983	10	9	11941.059
1983	10	10	11409.888
1983	10	11	8853.1045
1983	10	12	6393.4302
1983	10	13	4702.833
1983	10	14	3883.21
1983	10	15	3609.0005
1983	10	16	3549.845
1983	10	17	3619.1187
1983	10	18	3993.2034
1983	10	19	4698.1563
1983	10	20	5284.3501
1983	10	21	5398.0962
1983	10	22	5532.2227
1983	10	23	7151.1064
1983	10	24	10356.666
1983	10	25	13818.909
1983	10	26	17015.482
1983	10	27	18926.418
1983	10	28	18200.49
1983	10	29	15408.178
1983	10	30	12995.139
1983	10	31	12168.223
1983	11	1	12609.946
1983	11	2	14150.523
1983	11	3	15532.604
1983	11	4	16753.33
1983	11	5	19456.781
1983	11	6	22331.359
1983	11	7	23240.986
1983	11	8	22579.719
1983	11	9	20625.721
1983	11	10	17202.754
1983	11	11	13180.861
1983	11	12	9726.2725
1983	11	13	7316.8257
1983	11	14	5906.4268
1983	11	15	5313.4336
1983	11	16	5329.9775
1983	11	17	6168.353
1983	11	18	7752.6753
1983	11	19	8915.1592
1983	11	20	8911.9189
1983	11	21	8233.2471
1983	11	22	7156.2695
1983	11	23	5753.9072
1983	11	24	4341.8159
1983	11	25	3230.1775
1983	11	26	2515.8923
1983	11	27	2104.9353
1983	11	28	1872.6652
1983	11	29	1674.4354
1983	11	30	1480.9814
1983	12	1	1310.4481
1983	12	2	1162.0955
1983	12	3	1059.4121
1983	12	4	1005.3174
1983	12	5	980.12396
1983	12	6	967.88367
1983	12	7	960.84888
1983	12	8	955.83075
1983	12	9	952.3866
1983	12	10	957.62408
1983	12	11	978.93951
1983	12	12	1013.2444
1983	12	13	1043.9645
1983	12	14	1044.5547
1983	12	15	1006.921
1983	12	16	957.9234
1983	12	17	928.13269
1983	12	18	931.51099
1983	12	19	962.96997
1983	12	20	996.90637
1983	12	21	1003.1885
1983	12	22	956.27545
1983	12	23	894.8894
1983	12	24	857.32416
1983	12	25	834.03247
1983	12	26	824.91479
1983	12	27	821.88721
1983	12	28	820.35394
1983	12	29	818.20441
1983	12	30	815.4184
1983	12	31	812.53394
1984	1	1	810.25513
1984	1	2	809.59589
1984	1	3	809.35803
1984	1	4	821.18909
1984	1	5	923.30402
1984	1	6	1434.7087
1984	1	7	2124.8503
1984	1	8	2401.6892
1984	1	9	2737.5503
1984	1	10	3632.1169
1984	1	11	4252.3613
1984	1	12	3736.7004
1984	1	13	2767.5752
1984	1	14	2048.1599
1984	1	15	1510.3126
1984	1	16	1198.2368
1984	1	17	1049.4573
1984	1	18	975.60071
1984	1	19	941.22498
1984	1	20	907.40991
1984	1	21	857.17816
1984	1	22	816.86603
1984	1	23	806.43817
1984	1	24	801.86707
1984	1	25	807.95386
1984	1	26	950.18811
1984	1	27	1225.2151
1984	1	28	1555.0345
1984	1	29	2175.8545
1984	1	30	2769.1196
1984	1	31	2734.0391
1984	2	1	2310.0676
1984	2	2	1995.6787
1984	2	3	1971.1486
1984	2	4	1960.8057
1984	2	5	1681.1281
1984	2	6	1342.4219
1984	2	7	1118.0205
1984	2	8	973.07391
1984	2	9	895.38098
1984	2	10	870.17657
1984	2	11	900.83978
1984	2	12	984.11658
1984	2	13	1142.3356
1984	2	14	1301.0483
1984	2	15	1341.1698
1984	2	16	1328.823
1984	2	17	1286.7764
1984	2	18	1206.6727
1984	2	19	1109.9579
1984	2	20	1007.9648
1984	2	21	955.07684
1984	2	22	1041.7153
1984	2	23	1153.7095
1984	2	24	1132.5388
1984	2	25	1063.3916
1984	2	26	992.1217
1984	2	27	959.00372
1984	2	28	959.59631
1984	2	29	941.09967
1984	3	1	900.38623
1984	3	2	881.21838
1984	3	3	877.21942
1984	3	4	862.94434
1984	3	5	871.90717
1984	3	6	893.79175
1984	3	7	951.04242
1984	3	8	1019.0942
1984	3	9	1045.6226
1984	3	10	1043.48
1984	3	11	1051.4191
1984	3	12	1166.4683
1984	3	13	1478.0168
1984	3	14	2146.0581
1984	3	15	3043.1682
1984	3	16	3773.1838
1984	3	17	4315.5654
1984	3	18	4746.8257
1984	3	19	5110.4131
1984	3	20	5518.2842
1984	3	21	6342.939
1984	3	22	6628.5386
1984	3	23	6888.52
1984	3	24	7983.8594
1984	3	25	9098.707
1984	3	26	9854.752
1984	3	27	9515.3701
1984	3	28	9346.7949
1984	3	29	9120.6182
1984	3	30	8177.0879
1984	3	31	7647.5952
1984	4	1	7391.8945
1984	4	2	7843.0117
1984	4	3	8764.54
1984	4	4	9818.0703
1984	4	5	10627.588
1984	4	6	11788.921
1984	4	7	13316.715
1984	4	8	13438.431
1984	4	9	12515.077
1984	4	10	11771.167
1984	4	11	10960.464
1984	4	12	10178.134
1984	4	13	9705.085
1984	4	14	9407.6572
1984	4	15	9884.9355
1984	4	16	11848.266
1984	4	17	15588.05
1984	4	18	20610.822
1984	4	19	24908.924
1984	4	20	28387.795
1984	4	21	33922.188
1984	4	22	39478.184
1984	4	23	43205.77
1984	4	24	44495.527
1984	4	25	42854.57
1984	4	26	39874.844
1984	4	27	34978.762
1984	4	28	27694.564
1984	4	29	19668.787
1984	4	30	14462.294
1984	5	1	12786.462
1984	5	2	13595.218
1984	5	3	16747.844
1984	5	4	20066.961
1984	5	5	21547.824
1984	5	6	21660.502
1984	5	7	21295.158
1984	5	8	21235.002
1984	5	9	22364.615
1984	5	10	25137.65
1984	5	11	27515.945
1984	5	12	28667.678
1984	5	13	29994.719
1984	5	14	31517.768
1984	5	15	33470.379
1984	5	16	36266.898
1984	5	17	39964.668
1984	5	18	43150.734
1984	5	19	46156.203
1984	5	20	52484.531
1984	5	21	61920.375
1984	5	22	67739.633
1984	5	23	65930.469
1984	5	24	61859.746
1984	5	25	59208.199
1984	5	26	54910.395
1984	5	27	50925.422
1984	5	28	50421.262
1984	5	29	52371.035
1984	5	30	56432.457
1984	5	31	64285.512
1984	6	1	74884.648
1984	6	2	81110.336
1984	6	3	81902.43
1984	6	4	84564.875
1984	6	5	90961.398
1984	6	6	94420.328
1984	6	7	94490.406
1984	6	8	98219.656
1984	6	9	106426.66
1984	6	10	115167.91
1984	6	11	121612.05
1984	6	12	127220.91
1984	6	13	136903.92
1984	6	14	150654.78
1984	6	15	163668
1984	6	16	172336.72
1984	6	17	178736.36
1984	6	18	185698.19
1984	6	19	190098.25
1984	6	20	190086.63
1984	6	21	187180.17
1984	6	22	181415.7
1984	6	23	171381.97
1984	6	24	160817.73
1984	6	25	154640.84
1984	6	26	152159.06
1984	6	27	152834.36
1984	6	28	156969.03
1984	6	29	162505.88
1984	6	30	169327.53
1984	7	1	176320.58
1984	7	2	180674.36
1984	7	3	180042.16
1984	7	4	178862.47
1984	7	5	178281.92
1984	7	6	170191.7
1984	7	7	156663.48
1984	7	8	142926.98
1984	7	9	130222.11
1984	7	10	119594.58
1984	7	11	111690.62
1984	7	12	105691.91
1984	7	13	100364.06
1984	7	14	95384.781
1984	7	15	91159.953
1984	7	16	88981.922
1984	7	17	88954.773
1984	7	18	89280.586
1984	7	19	88288.156
1984	7	20	86213.563
1984	7	21	83525.141
1984	7	22	80705.172
1984	7	23	77862.133
1984	7	24	74806.75
1984	7	25	71588.008
1984	7	26	67855.367
1984	7	27	64105.895
1984	7	28	60614.285
1984	7	29	57431.734
1984	7	30	54748.063
1984	7	31	52626.996
1984	8	1	50936.879
1984	8	2	49430.207
1984	8	3	47942.191
1984	8	4	46245.164
1984	8	5	44342.695
1984	8	6	41973.379
1984	8	7	39682.395
1984	8	8	37408.754
1984	8	9	34458.84
1984	8	10	32096.953
1984	8	11	31308.213
1984	8	12	30763.924
1984	8	13	28617.211
1984	8	14	29080.893
1984	8	15	34769.297
1984	8	16	38856.359
1984	8	17	41034.336
1984	8	18	43192.797
1984	8	19	39886.5
1984	8	20	31342.906
1984	8	21	22961.68
1984	8	22	17234.4
1984	8	23	14457.446
1984	8	24	13589.153
1984	8	25	13288.503
1984	8	26	12566.444
1984	8	27	12254.469
1984	8	28	23002.293
1984	8	29	44682.551
1984	8	30	58822.672
1984	8	31	66720.367
1984	9	1	76656.422
1984	9	2	81425.508
1984	9	3	76090.18
1984	9	4	60612.453
1984	9	5	42188.23
1984	9	6	29992.684
1984	9	7	27253.717
1984	9	8	31937.807
1984	9	9	40558.449
1984	9	10	52551.715
1984	9	11	61820.77
1984	9	12	65749.734
1984	9	13	64234.07
1984	9	14	57051.695
1984	9	15	48468.617
1984	9	16	40080.777
1984	9	17	34756.285
1984	9	18	31597.15
1984	9	19	27774.945
1984	9	20	24822.912
1984	9	21	25632.619
1984	9	22	32655.408
1984	9	23	42054.66
1984	9	24	47623.527
1984	9	25	50070.172
1984	9	26	48245.777
1984	9	27	38999.93
1984	9	28	27091.182
1984	9	29	17706.15
1984	9	30	12175.115
1984	10	1	9731.6729
1984	10	2	8836.8623
1984	10	3	8508.5059
1984	10	4	8508.8428
1984	10	5	8920.2266
1984	10	6	9381.3301
1984	10	7	9507.8418
1984	10	8	9037.8291
1984	10	9	8524.5859
1984	10	10	8444.7256
1984	10	11	8902.7461
1984	10	12	11228.732
1984	10	13	17502.742
1984	10	14	26925.285
1984	10	15	34834.969
1984	10	16	35862.609
1984	10	17	31043.199
1984	10	18	24896.969
1984	10	19	17989.246
1984	10	20	11725.923
1984	10	21	7750.6138
1984	10	22	5585.3452
1984	10	23	4482.9805
1984	10	24	3813.0342
1984	10	25	3412.7019
1984	10	26	4122.3892
1984	10	27	5591.5059
1984	10	28	6349.8481
1984	10	29	6357.75
1984	10	30	5755.3296
1984	10	31	4745.4727
1984	11	1	3773.4746
1984	11	2	3028.345
1984	11	3	2554.5591
1984	11	4	2297.6326
1984	11	5	2402.877
1984	11	6	3052.8677
1984	11	7	3381.7871
1984	11	8	3003.3269
1984	11	9	2713.833
1984	11	10	2674.261
1984	11	11	2617.5916
1984	11	12	2453.5833
1984	11	13	2586.2815
1984	11	14	3677.375
1984	11	15	4834.0649
1984	11	16	4449.9878
1984	11	17	3353.3386
1984	11	18	2705.2166
1984	11	19	2423.8125
1984	11	20	2277.6235
1984	11	21	2140.426
1984	11	22	1978.8766
1984	11	23	1703.2189
1984	11	24	1516.385
1984	11	25	1533.5135
1984	11	26	1554.462
1984	11	27	1472.947
1984	11	28	1335.4655
1984	11	29	1218.0225
